volume
13
30
17
27
52
80
10
27
41
5
30
29
13
37
29
13
36
41
31
4
4
56
33
19
53
41
32
10
7
47
28
36
27
16
5
4
42
33
12
46
22
46
35
25
24
34
88
25
13
32
45
9
42
61
5
4
77
21
8
4
9
35
65
81
27
9
42
47
14
55
65
70
6
22
20
21
12
55
5
28
7
57
36
60
45
44
33
29
24
60
53
27
13
67
10
14
32
24
25
22
4
4
6
44
34
59
39
32
7
48
10
12
34
41
25
22
37
7
27
30
8
3
67
69
4
41
33
6
7
15
21
61
33
15
52
45
41
44
6
9
27
29
80
30
13
26
17
27
19
50
3
24
15
4
28
40
19
22
27
23
10
54
19
61
21
56
49
36
64
6
47
5
49
5
11
12
33
19
12
24
25
38
61
67
45
63
32
16
29
57
11
25
33
33
12
45
29
28
56
21
45
7
23
7
16
21
2
5
7
40
18
8
12
23
78
15
7
23
26
66
6
4
16
15
25
16
56
55
10
35
19
9
28
7
15
47
8
39
50
12
18
23
10
4
45
25
6
25
15
16
11
47
47
38
36
3
29
44
41
60
38
12
4
7
31
21
44
37
7
21
16
6
6
46
18
7
45
11
11
54
58
51
30
16
14
58
8
4
60
65
61
8
16
7
58
22
10
7
72
54
9
31
77
34
75
13
25
10
32
28
7
34
7
3
24
32
19
25
47
25
12
41
20
35
10
5
33
14
77
49
17
11
47
16
5
7
3
18
20
33
37
6
57
38
38
48
33
29
12
24
16
48
18
11
56
31
38
12
5
18
6
46
65
16
47
27
8
27
6
8
61
9
29
52
4
50
12
46
30
28
5
56
8
11
7
15
4
19
10
62
51
62
5
4
49
68
5
7
42
23
52
36
43
8
6
66
41
24
9
42
17
5
57
49
39
67
36
55
37
45
21
53
49
28
6
20
3
4
45
48
8
19
40
59
44
55
55
5
9
30
15
26
56
48
34
54
58
17
58
11
74
36
48
56
60
43
12
5
17
24
71
19
67
19
26
21
5
25
24
4
48
15
14
28
5
27
5
75
40
16
7
59
36
14
34
16
52
21
14
37
45
6
26
61
63
10
12
40
60
29
69
12
36
21
17
10
41
36
58
33
7
20
63
5
3
41
11
9
31
32
35
54
18
15
49
3
21
4
4
56
6
74
48
57
26
7
60
15
8
56
16
6
37
44
64
36
34
26
14
3
14
5
26
7
43
15
26
3
53
66
63
61
17
43
56
59
14
7
38
14
22
35
41
24
4
30
13
13
35
20
21
41
13
13
6
10
44
14
29
17
12
3
51
6
27
25
9
58
61
35
37
49
49
17
23
28
21
56
10
32
39
31
51
12
50
5
18
10
27
4
4
33
17
20
30
6
19
55
4
22
12
8
23
26
65
43
24
29
63
48
26
27
5
69
62
12
54
79
9
18
45
9
42
16
16
33
37
48
32
5
23
27
5
40
20
26
9
12
3
76
17
37
47
32
7
13
15
4
8
18
20
27
11
17
32
57
18
60
3
20
43
27
18
38
8
24
5
37
20
37
31
7
20
12
17
4
33
10
5
44
2
12
2
9
14
49
26
6
2
38
12
32
11
78
7
19
16
59
20
31
4
17
4
33
19
30
9
59
9
28
58
38
15
13
25
35
67
34
38
14
3
38
17
11
40
21
9
10
19
26
9
78
29
14
12
19
48
15
35
8
75
11
8
8
47
17
23
30
5
7
21
51
44
7
50
65
20
35
61
14
40
12
60
56
6
17
7
3
54
12
6
25
24
41
8
28
42
31
45
43
44
64
7
51
40
19
18
10
42
13
18
22
32
63
5
27
6
42
42
56
16
28
4
44
42
10
61
43
51
18
22
24
27
14
72
25
7
26
28
68
35
73
3
47
11
55
3
17
14
34
53
48
18
57
1
51
17
24
19
21
27
73
6
47
39
12
25
26
4
5
45
40
9
46
58
39
9
22
13
5
4
14
34
11
3
32
12
4
18
5
14
16
21
18
43
4
58
8
44
3
8
71
78
24
51
36
35
22
4
32
19
55
52
21
27
59
37
42
27
10
3
43
23
11
22
46
42
28
11
56
62
66
6
51
43
16
49
20
10
23
51
18
4
42
26
3
45
15
40
55
54
4
4
44
15
6
58
7
12
46
7
10
6
23
5
3
51
12
16
52
40
44
72
4
35
27
12
29
26
14
33
34
9
40
9
18
7
8
13
8
58
12
25
67
22
24
70
3
35
4
18
6
8
65
12
21
8
9
12
78
37
23
44
17
47
44
72
52
41
4
45
6
17
3
36
16
31
15
13
5
5
53
28
26
7
12
21
22
16
46
17
34
39
40
6
19
29
43
16
20
8
47
18
6
6
27
12
12
45
10
41
19
72
43
60
20
5
6
20
7
13
17
5
37
5
14
57
55
48
44
23
32
5
12
11
2
42
34
45
31
58
17
12
50
10
21
14
36
42
52
5
39
59
5
3
38
45
61
54
66
12
14
30
50
57
6
45
8
10
55
33
28
8
18
48
16
25
74
31
8
60
56
31
17
30
58
45
27
31
14
15
5
24
23
46
20
16
51
10
25
35
3
35
19
21
10
56
64
68
21
20
5
61
16
35
23
50
8
7
25
5
24
11
28
17
19
41
8
2
53
23
6
39
18
45
40
43
52
56
58
43
45
53
32
26
56
37
54
9
3
7
7
34
11
45
68
22
18
17
57
3
26
42
37
32
15
36
23
6
67
11
34
7
13
30
43
6
6
14
40
16
33
24
45
31
10
3
73
19
21
64
44
11
15
39
25
22
25
6
17
40
47
9
5
25
29
11
25
12
70
12
31
4
50
36
17
14
67
28
10
8
21
7
55
58
23
33
7
37
36
26
11
5
73
48
32
4
56
4
28
13
9
58
11
41
24
2
52
2
23
59
17
57
32
25
29
9
29
29
35
49
2
6
52
16
8
26
56
3
15
8
9
18
12
5
73
27
69
25
28
74
18
3
8
15
71
12
45
14
52
43
38
29
42
37
7
58
22
32
49
13
58
7
54
34
57
70
18
19
19
12
5
63
5
6
55
45
15
34
6
29
47
53
42
64
8
71
51
4
14
27
5
21
20
26
59
43
7
20
47
32
17
24
6
35
34
5
57
26
54
18
38
50
34
40
57
40
57
31
38
30
39
63
61
17
8
7
12
59
9
8
56
16
36
25
13
61
19
49
15
54
28
62
6
26
40
16
33
42
63
61
63
33
7
8
48
18
10
42
50
11
32
11
5
34
39
8
36
42
50
26
31
46
42
19
8
51
12
36
62
19
47
24
44
29
45
2
21
42
64
29
37
27
5
7
12
53
45
7
22
39
35
52
32
59
34
21
38
4
14
14
5
60
27
7
52
32
37
5
9
18
48
42
14
42
9
32
61
71
11
10
8
5
11
51
12
41
36
53
4
4
16
27
4
20
51
29
7
28
7
65
97
34
25
35
11
27
46
40
45
31
5
46
16
53
7
8
7
36
62
8
38
27
71
36
34
19
14
31
42
65
50
34
31
28
26
46
80
9
37
18
39
2
31
55
10
5
6
25
9
27
31
23
8
20
20
34
60
61
53
30
17
14
60
40
35
76
15
28
43
36
6
10
29
72
22
11
6
66
52
52
62
27
15
61
31
25
60
18
11
53
8
5
6
60
6
28
44
40
33
9
16
10
26
48
39
5
44
50
28
5
20
23
16
43
50
45
70
24
17
19
7
9
6
37
53
16
44
26
63
14
30
32
15
14
36
10
21
17
85
62
17
30
29
21
45
14
29
22
50
34
15
15
35
4
87
17
17
37
16
19
5
59
44
57
83
22
8
13
19
36
8
20
17
36
16
52
51
58
53
56
6
7
33
19
43
13
7
55
51
77
36
16
15
8
8
39
4
62
14
6
3
22
4
10
47
20
35
4
7
18
13
4
50
15
32
77
28
33
4
13
12
45
8
4
12
8
23
6
16
19
25
35
30
12
45
48
62
68
11
41
79
17
37
3
71
44
4
49
7
65
34
9
77
37
64
25
10
24
21
53
22
12
13
43
21
52
8
10
3
14
32
15
49
6
4
57
56
28
43
49
30
7
42
11
34
6
14
11
29
33
4
28
23
41
63
7
58
5
2
54
50
4
12
29
42
19
37
14
17
41
12
57
39
14
14
44
27
46
22
7
23
10
37
12
18
30
10
17
33
48
8
4
8
28
18
39
22
11
51
42
8
2
19
18
25
9
6
31
25
55
43
9
12
44
25
29
14
44
67
11
48
70
23
5
61
73
9
17
10
29
29
22
42
67
39
23
27
14
10
9
6
45
43
22
37
76
30
17
36
14
28
19
24
15
6
6
11
39
34
14
7
39
71
38
20
32
52
45
13
9
42
33
4
23
9
48
44
58
5
24
14
49
6
38
24
6
37
58
7
30
10
24
31
8
53
65
32
21
31
23
34
12
13
28
2
22
26
21
27
9
11
46
25
3
41
19
21
3
54
9
5
12
7
37
18
15
33
39
13
49
67
43
35
27
58
4
12
16
66
37
56
28
6
9
23
48
2
28
44
30
22
23
3
30
12
31
57
9
25
55
40
7
18
13
19
21
22
24
8
8
25
66
35
60
2
13
21
6
36
32
61
3
34
11
60
20
12
9
34
39
18
69
21
4
59
21
31
37
23
4
54
17
13
32
19
29
65
32
42
40
44
67
20
40
31
15
35
22
39
22
31
11
16
44
10
34
54
50
39
37
24
35
31
22
26
28
63
20
54
5
57
34
15
22
39
4
6
25
30
39
14
76
51
23
36
10
4
39
31
24
9
19
5
24
10
35
9
17
7
31
7
73
26
21
12
46
57
30
20
36
44
29
18
17
35
9
64
63
26
10
41
44
39
6
27
28
87
33
35
70
20
11
7
27
4
14
19
6
24
49
15
21
42
32
70
41
15
44
32
54
11
45
38
21
11
36
37
59
52
9
3
12
20
8
28
49
35
7
49
3
32
20
46
27
49
74
58
11
6
19
27
41
27
35
7
30
45
19
39
73
35
24
12
24
60
19
51
48
55
13
30
8
22
72
48
45
51
8
62
16
71
21
32
25
46
2
51
32
38
11
57
20
50
34
9
16
8
26
18
31
2
34
29
30
13
51
31
17
6
13
12
52
63
25
44
16
25
16
41
15
17
11
36
35
30
25
38
31
50
20
15
31
4
37
7
44
49
50
38
10
41
51
68
10
51
33
57
58
31
18
37
49
29
44
46
6
18
31
68
82
24
43
57
24
7
30
23
55
27
23
8
62
18
7
61
32
23
3
7
6
39
38
28
33
28
26
4
13
3
39
30
28
6
48
58
14
53
9
74
16
19
23
35
33
18
10
59
10
20
33
61
37
17
59
9
44
69
53
19
68
48
33
17
38
44
57
31
54
67
34
24
3
9
9
4
27
3
4
45
15
7
14
8
28
4
78
44
4
42
14
33
51
42
7
13
40
46
33
35
26
4
73
51
6
16
42
71
7
9
53
25
35
35
33
34
33
18
4
34
28
59
13
7
53
28
41
8
60
47
59
13
82
55
11
39
15
73
68
35
66
34
5
13
54
32
51
37
34
11
35
19
18
48
21
39
39
17
32
51
23
27
52
18
7
12
19
28
9
50
43
46
50
6
32
22
24
35
15
7
52
11
12
22
18
9
5
9
6
14
37
5
28
21
5
10
2
9
22
5
60
55
63
8
34
75
36
5
13
56
35
54
22
18
14
27
16
45
26
90
53
38
60
11
25
48
33
11
7
11
3
28
8
29
51
31
42
51
3
24
53
18
20
5
13
9
40
7
18
45
17
25
7
8
16
44
20
24
4
3
7
66
7
62
11
41
5
48
25
8
17
31
6
19
13
16
32
35
5
3
5
15
55
55
14
7
17
13
22
71
45
68
44
37
21
58
20
20
33
51
31
10
16
69
8
3
14
12
59
21
18
61
67
3
19
41
51
35
7
7
22
50
17
27
47
60
8
13
11
58
31
70
18
70
38
36
50
20
63
14
7
4
20
15
7
22
3
34
45
66
35
7
43
37
25
5
34
29
62
3
16
54
31
41
62
26
6
75
54
59
69
20
2
46
63
43
30
69
26
16
27
38
10
55
3
19
17
10
26
69
42
11
58
27
7
50
6
48
5
38
8
28
38
66
7
48
63
8
25
6
51
4
50
18
28
42
20
57
16
27
10
43
17
3
4
38
16
17
28
8
7
26
35
18
37
50
51
37
40
30
32
7
8
10
28
5
38
37
57
60
12
2
22
17
60
8
44
23
6
15
12
43
22
23
33
18
21
22
36
48
4
23
42
8
16
6
19
12
43
24
7
37
29
6
4
44
22
56
23
23
32
5
40
24
11
38
56
54
67
34
13
21
33
61
37
24
53
51
45
24
7
80
6
3
9
60
10
30
31
31
17
34
2
44
20
9
7
28
52
29
9
5
37
5
16
59
7
7
33
51
5
50
31
31
28
5
12
45
22
31
16
26
31
10
4
6
49
17
8
56
61
50
16
44
8
3
29
17
9
36
37
7
12
19
34
5
40
7
30
60
3
56
6
42
31
27
55
43
60
26
46
62
6
26
45
4
11
12
9
64
34
15
8
48
46
16
40
32
19
30
3
64
77
7
40
60
11
4
29
4
4
3
11
9
31
41
8
31
14
13
5
6
52
19
4
53
32
8
52
26
60
64
64
10
55
40
23
22
15
6
26
10
16
30
52
12
22
20
5
60
16
30
18
37
37
48
20
40
86
36
33
8
70
55
43
22
7
21
14
25
39
29
36
6
10
4
11
21
14
18
64
48
9
12
38
32
61
5
14
16
57
40
26
28
31
36
8
9
6
13
21
44
73
2
4
26
53
51
57
62
10
35
36
26
20
64
16
24
19
3
64
21
65
24
47
41
22
25
12
3
24
24
81
9
62
24
4
44
28
59
4
42
27
33
29
65
26
4
49
49
23
17
41
4
34
54
5
61
21
6
21
49
56
6
4
3
13
27
68
34
7
6
56
39
54
13
53
11
25
17
15
28
31
35
13
11
23
62
25
85
34
15
19
37
60
5
4
23
10
8
14
12
13
15
43
10
31
8
9
67
13
36
35
19
17
40
20
66
5
46
40
23
38
61
11
36
38
18
16
63
18
14
48
31
24
7
23
42
44
59
67
55
46
39
47
23
59
25
5
8
30
25
43
29
48
68
62
2
8
21
16
8
8
35
64
7
29
44
22
25
45
11
11
18
9
47
39
54
6
23
21
6
43
12
7
12
47
63
33
12
31
24
28
36
13
59
32
20
32
9
66
53
20
24
37
20
28
37
14
15
13
47
52
9
7
15
21
7
49
36
22
51
74
12
16
3
39
2
33
44
44
49
17
48
24
7
47
10
6
8
21
21
9
7
20
57
35
13
29
7
17
24
20
57
43
50
52
23
56
56
54
33
29
3
18
7
9
25
72
24
12
40
24
13
22
12
7
48
17
21
74
54
30
20
29
7
48
14
63
11
33
51
34
44
9
40
54
17
61
27
8
